label,id,filepath,sentence
1,piece49,midi/Final_Fantasy_7_WeaponRaid_128_192,"t_128 v_92 d_quarter_0 n_53 v_92 d_eighth_0 n_85 . . v_92 d_eighth_0 n_84 . . v_92 d_eighth_0 n_85 . . v_92 d_quarter_0 n_49 v_92 d_eighth_0 n_82 . . v_92 d_eighth_0 n_81 . . v_92 d_eighth_0 n_82 . . v_92 d_whole_0 n_46 v_92 d_eighth_0 n_77 . . v_92 d_eighth_0 n_76 . . v_92 d_eighth_0 n_77 . . v_92 d_eighth_0 n_73 . . v_92 d_eighth_0 n_72 . . v_92 d_eighth_0 n_73 . . v_92 d_eighth_0 n_70 . . v_92 d_eighth_0 n_65 . . v_92 d_eighth_0 n_63 . . v_92 d_eighth_0 n_61 . . v_92 d_eighth_0 n_46 v_92 d_eighth_1 n_58 . . v_92 d_eighth_0 n_49 . . v_92 d_eighth_0 n_46 v_92 d_eighth_1 n_61 . . v_92 d_eighth_0 n_49 . . v_92 d_eighth_0 n_46 v_92 d_eighth_1 n_60 . . v_92 d_eighth_0 n_49 . . v_92 d_eighth_0 n_46 v_92 d_eighth_1 n_61 . . v_92 d_eighth_0 n_49 . . v_92 d_eighth_0 n_46 v_92 d_eighth_1 n_63 . . v_92 d_eighth_0 n_49 . . v_92 d_eighth_0 n_46 v_92 d_eighth_1 n_61 . . v_92 d_eighth_0 n_49 . . v_92 d_eighth_0 n_46 v_92 d_eighth_1 n_60 . . v_92 d_eighth_0 n_49 . . v_92 d_eighth_0 n_46 v_92 d_eighth_1 n_61 . . v_92 d_eighth_0 n_49 . . 
"
-1,piece58,midi/Shadow_of_the_Colossus_Prayer_256_320,"t_109 v_92 d_half_0 n_57 v_92 d_half_0 n_65 . . . . . . . . v_92 d_half_0 n_60 v_92 d_half_0 n_67 . . . . . . . . v_92 d_half_0 n_62 v_92 d_half_0 n_69 v_92 d_quarter_1 n_81 . . v_92 d_eighth_0 n_77 . . v_92 d_quarter_1 n_74 . . v_92 d_eighth_0 n_81 . . v_92 d_half_0 n_60 v_92 d_half_0 n_67 v_92 d_quarter_1 n_79 . . v_92 d_eighth_0 n_75 . . v_92 d_quarter_0 n_72 . . v_92 d_eighth_0 n_79 . . v_92 d_whole_0 n_58 v_92 d_whole_0 n_65 v_92 d_quarter_0 n_73 v_92 d_whole_0 n_77 . . . . v_92 d_half_1 n_72 . . . . v_92 d_quarter_0 n_70 . . . . v_92 d_quarter_1 n_68 . . . . v_92 d_half_0 n_48 v_92 d_half_0 n_67 . . v_92 d_quarter_0 n_63 . . v_92 d_whole_0 n_60 . . v_92 d_whole_0 n_65 . . v_92 d_whole_1 n_44 v_92 d_whole_1 n_53 v_92 d_whole_0 n_67 . . . . . . . . 
"
-1,piece93,midi/Final_Fantasy_7_TheNightmareBegins_768_832,"t_119 v_108 d_whole_0 n_50 v_108 d_eighth_1 n_69 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_54 . . v_108 d_eighth_1 n_69 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_54 . . v_108 d_eighth_1 n_69 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_54 . . v_108 d_eighth_1 n_72 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_54 . . v_108 d_eighth_1 n_70 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_54 . . v_108 d_eighth_1 n_69 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_54 . . v_108 d_half_0 n_55 v_108 d_eighth_1 n_67 . v_108 d_16th_0 n_62 . v_108 d_16th_0 n_58 . . v_108 d_eighth_1 n_67 . v_108 d_16th_0 n_62 . v_108 d_16th_0 n_58 . . v_108 d_eighth_1 n_67 . v_108 d_16th_0 n_62 . v_108 d_16th_0 n_58 . . v_108 d_half_0 n_43 v_108 d_quarter_0 n_67 . v_108 d_16th_0 n_62 . v_108 d_16th_0 n_58 . . v_108 d_quarter_0 n_67 . v_108 d_16th_0 n_62 . v_108 d_16th_0 n_58 . . v_108 d_quarter_0 n_67 . v_108 d_16th_0 n_62 . v_108 d_16th_0 n_58 . . v_108 d_half_0 n_49 v_108 d_quarter_0 n_67 . v_108 d_16th_0 n_61 . v_108 d_16th_0 n_58 . . v_108 d_quarter_0 n_67 . v_108 d_16th_0 n_61 . v_108 d_16th_0 n_58 . . v_108 d_quarter_0 n_67 . v_108 d_16th_0 n_61 . v_108 d_16th_0 n_58 . . v_108 d_half_0 n_52 v_108 d_quarter_0 n_70 . v_108 d_16th_0 n_64 . v_108 d_16th_0 n_61 . . 
"
1,piece69,midi/Legend_Of_Zelda_The_Ocarina_Of_Time_KokiriForest_576_640,"t_139 v_124 d_eighth_0 n_60 . . v_120 d_16th_0 n_64 v_120 d_16th_0 n_67 v_120 d_16th_0 n_84 v_120 d_16th_0 n_88 v_120 d_16th_0 n_96 . . v_120 d_16th_0 n_84 v_120 d_16th_0 n_88 v_120 d_16th_0 n_96 . . v_120 d_16th_0 n_60 v_120 d_16th_0 n_84 v_120 d_16th_0 n_88 v_120 d_16th_0 n_96 . . v_124 d_eighth_0 n_58 v_120 d_16th_0 n_84 v_120 d_16th_0 n_88 v_120 d_16th_0 n_96 . . . . v_120 d_16th_0 n_86 v_120 d_16th_0 n_89 v_120 d_16th_0 n_98 . . v_124 d_16th_0 n_58 . . v_124 d_eighth_0 n_48 v_124 d_eighth_0 n_57 . . v_120 d_16th_0 n_89 v_120 d_16th_0 n_93 . . v_120 d_16th_0 n_57 v_120 d_16th_0 n_65 v_124 d_eighth_0 n_93 v_124 d_eighth_0 n_96 . . v_120 d_16th_0 n_89 v_120 d_16th_0 n_93 . . v_124 d_16th_0 n_50 v_124 d_16th_0 n_59 v_124 d_quarter_0 n_91 v_124 d_quarter_0 n_95 . . . . v_120 d_16th_0 n_53 v_120 d_16th_0 n_58 v_120 d_16th_0 n_62 v_124 d_quarter_0 n_86 v_124 d_quarter_0 n_98 . . . . v_124 d_eighth_0 n_48 v_124 d_eighth_0 n_57 . . v_120 d_16th_0 n_77 v_120 d_16th_0 n_81 . . v_120 d_16th_0 n_57 v_120 d_16th_0 n_65 v_124 d_eighth_0 n_81 v_124 d_eighth_0 n_84 . . v_120 d_16th_0 n_77 v_120 d_16th_0 n_88 . . v_124 d_16th_0 n_50 v_124 d_16th_0 n_58 v_124 d_quarter_0 n_77 v_124 d_quarter_0 n_82 v_124 d_quarter_0 n_86 . . . . v_120 d_16th_0 n_55 v_120 d_16th_0 n_62 v_124 d_quarter_0 n_79 v_124 d_quarter_0 n_83 . . . . v_124 d_eighth_0 n_48 v_124 d_eighth_0 n_57 . . v_120 d_16th_0 n_89 v_120 d_16th_0 n_93 . . v_120 d_16th_0 n_57 v_120 d_16th_0 n_65 v_124 d_eighth_0 n_93 v_124 d_eighth_0 n_96 . . v_120 d_16th_0 n_89 v_120 d_16th_0 n_93 . . v_124 d_16th_0 n_50 v_124 d_16th_0 n_59 v_124 d_quarter_0 n_91 v_124 d_quarter_0 n_95 . . . . v_120 d_16th_0 n_53 v_120 d_16th_0 n_58 v_120 d_16th_0 n_62 v_124 d_quarter_0 n_86 v_124 d_quarter_0 n_98 . . . . 
"
-1,piece93,midi/Final_Fantasy_7_TheNightmareBegins_384_448,"t_119 v_108 d_whole_0 n_50 v_108 d_eighth_1 n_69 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_54 . . v_108 d_eighth_1 n_69 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_54 . . v_108 d_eighth_1 n_69 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_54 . . v_108 d_eighth_1 n_72 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_54 . . v_108 d_eighth_1 n_70 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_54 . . v_108 d_eighth_1 n_69 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_54 . . v_108 d_half_0 n_50 v_108 d_quarter_0 n_67 . v_108 d_16th_0 n_62 . v_108 d_16th_0 n_58 . . v_108 d_quarter_0 n_67 . v_108 d_16th_0 n_62 . v_108 d_16th_0 n_58 . . v_108 d_quarter_0 n_67 . v_108 d_16th_0 n_62 . v_108 d_16th_0 n_58 . . v_108 d_half_0 n_45 v_108 d_quarter_0 n_70 . v_108 d_16th_0 n_64 . v_108 d_16th_0 n_62 . . v_108 d_quarter_0 n_69 . v_108 d_16th_0 n_64 . v_108 d_16th_0 n_62 . . v_108 d_quarter_0 n_67 . v_108 d_16th_0 n_64 . v_108 d_16th_0 n_62 . . v_108 d_half_0 n_50 v_108 d_quarter_0 n_65 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_58 . . v_108 d_quarter_0 n_65 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_58 . . v_108 d_quarter_0 n_65 . v_108 d_16th_0 n_57 . v_108 d_16th_0 n_58 . . v_108 d_eighth_1 n_50 v_108 d_quarter_0 n_65 . v_108 d_16th_0 n_60 . v_108 d_16th_0 n_59 . . 
"
1,piece57,midi/BanjoKazooie_MumbosMountain_736_784,"t_89 v_56 d_eighth_0 n_43 v_68 d_eighth_0 n_55 . . v_52 d_eighth_0 n_43 v_48 d_16th_0 n_71 v_48 d_16th_0 n_74 . v_44 d_16th_0 n_71 v_52 d_16th_0 n_74 . v_64 d_16th_0 n_44 v_64 d_eighth_0 n_55 . v_64 d_16th_0 n_45 . v_64 d_16th_0 n_46 v_60 d_eighth_0 n_71 v_60 d_eighth_0 n_74 . v_64 d_16th_0 n_47 . v_64 d_eighth_0 n_48 v_64 d_eighth_0 n_60 . . v_64 d_eighth_0 n_43 v_64 d_eighth_0 n_55 . . v_64 d_eighth_0 n_36 v_64 d_eighth_0 n_60 . . . . v_68 d_eighth_0 n_43 . . v_64 d_eighth_0 n_43 . . v_64 d_16th_0 n_44 . v_64 d_16th_0 n_45 . v_64 d_16th_0 n_46 . v_64 d_16th_0 n_47 . v_64 d_eighth_0 n_48 . . v_64 d_eighth_0 n_43 . . v_64 d_eighth_0 n_36 . . . . v_68 d_eighth_0 n_43 v_56 d_eighth_0 n_67 . . v_64 d_eighth_0 n_43 v_52 d_eighth_0 n_67 . . v_64 d_16th_0 n_44 v_64 d_16th_0 n_68 . v_64 d_16th_0 n_45 v_64 d_16th_0 n_69 . v_64 d_16th_0 n_46 v_64 d_16th_0 n_70 . v_64 d_16th_0 n_47 v_64 d_16th_0 n_71 . v_64 d_eighth_0 n_48 v_64 d_eighth_0 n_72 . . v_64 d_eighth_0 n_43 v_64 d_eighth_0 n_67 . . v_64 d_quarter_0 n_36 v_64 d_quarter_0 n_72 . . . . 
"
-1,piece49,midi/Final_Fantasy_7_WeaponRaid_560_624,"t_128 v_92 d_eighth_0 n_48 v_124 d_quarter_2 n_74 v_124 d_quarter_2 n_78 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 v_124 d_quarter_2 n_78 v_124 d_quarter_2 n_80 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 v_124 d_quarter_2 n_75 v_124 d_quarter_2 n_79 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 v_124 d_quarter_2 n_75 v_124 d_quarter_2 n_79 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 v_124 d_quarter_2 n_74 v_124 d_quarter_2 n_78 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 v_124 d_quarter_2 n_75 v_124 d_quarter_2 n_79 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . v_92 d_eighth_0 n_48 . . 
"
-1,piece11,midi/Final_Fantasy_7_OppressedPeople_320_384,"t_135 v_108 d_half_3 n_53 v_108 d_half_3 n_58 v_108 d_half_3 n_61 v_108 d_half_3 n_70 . . . . . . . . . . . . . . . . v_108 d_half_3 n_55 v_108 d_half_3 n_58 v_108 d_half_3 n_63 v_108 d_quarter_2 n_70 . . . . . . . . v_108 d_eighth_1 n_79 . . . . v_108 d_eighth_1 n_75 . . . . v_108 d_half_3 n_56 v_108 d_half_3 n_61 v_108 d_half_3 n_65 v_108 d_half_2 n_77 . . . . . . . . . . . . . . v_108 d_eighth_0 n_77 . . v_108 d_quarter_2 n_58 v_108 d_quarter_2 n_66 v_108 d_eighth_0 n_77 . . v_108 d_eighth_0 n_82 . . v_108 d_eighth_0 n_82 . . v_108 d_eighth_0 n_80 . . v_108 d_quarter_2 n_60 v_108 d_quarter_2 n_68 v_108 d_eighth_0 n_82 . . v_108 d_quarter_0 n_84 . . . . . . 
"
1,piece35,midi/Legend_Of_Zelda_The_Ocarina_Of_Time_GerudoValley_512_576,"v_92 d_16th_0 n_40 v_108 d_16th_0 n_68 . v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 v_108 d_16th_0 n_66 . v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 v_108 d_quarter_2 n_68 . v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 . v_72 d_16th_0 n_40 . v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 . v_72 d_16th_0 n_64 . v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 . v_92 d_16th_0 n_40 . v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 . v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 . v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 v_108 d_16th_0 n_66 . v_72 d_16th_0 n_40 v_108 d_16th_0 n_68 . v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 v_108 d_16th_0 n_69 . v_72 d_16th_0 n_64 v_108 d_16th_0 n_68 . v_72 d_16th_0 n_56 v_72 d_16th_0 n_64 v_108 d_16th_0 n_66 . v_92 d_16th_0 n_37 v_108 d_16th_0 n_68 . v_72 d_16th_0 n_59 v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 v_108 n_66 . v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 . v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 . v_72 d_16th_0 n_49 . v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 . v_72 d_16th_0 n_65 . v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 . v_92 d_16th_0 n_37 . v_72 d_16th_0 n_59 v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 . v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 . v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 . v_72 d_16th_0 n_49 . v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 . v_72 d_16th_0 n_65 . v_72 d_16th_0 n_61 v_72 d_16th_0 n_65 . v_92 d_16th_0 n_42 v_108 d_16th_0 n_69 v_108 d_16th_0 n_73 . v_72 d_16th_0 n_57 v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 v_108 d_16th_0 n_68 v_108 d_16th_0 n_71 . v_72 d_16th_0 n_54 v_72 d_16th_0 n_61 v_108 d_quarter_2 n_69 v_108 d_quarter_2 n_73 . v_72 d_16th_0 n_61 . v_72 d_16th_0 n_42 . v_72 d_16th_0 n_57 v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 . v_72 d_16th_0 n_66 . v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 . v_92 d_16th_0 n_42 . v_72 d_16th_0 n_57 v_72 d_16th_0 n_61 . v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 v_108 d_16th_0 n_69 . v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 v_108 d_16th_0 n_68 v_108 d_16th_0 n_71 . v_72 d_16th_0 n_42 v_108 d_16th_0 n_69 v_108 d_16th_0 n_73 . v_72 d_16th_0 n_57 v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 v_108 d_16th_0 n_71 v_108 d_16th_0 n_74 . v_72 d_16th_0 n_66 v_108 d_16th_0 n_69 v_108 d_16th_0 n_73 . v_72 d_16th_0 n_61 v_72 d_16th_0 n_66 v_108 d_16th_0 n_68 v_108 d_16th_0 n_71 . v_92 d_16th_0 n_38 v_108 d_16th_0 n_69 v_108 d_16th_0 n_73 . v_72 d_16th_0 n_57 v_72 d_16th_0 n_62 v_72 d_16th_0 n_66 v_108 d_16th_0 n_68 v_108 d_16th_0 n_71 . v_72 d_16th_0 n_54 v_72 d_16th_0 n_62 v_72 d_16th_0 n_66 v_108 d_half_0 n_69 v_108 d_half_0 n_73 . v_72 d_16th_0 n_62 . v_72 d_16th_0 n_50 . v_72 d_16th_0 n_57 v_72 d_16th_0 n_62 v_72 d_16th_0 n_66 . v_72 d_16th_0 n_66 . v_72 d_16th_0 n_62 v_72 d_16th_0 n_66 . v_92 d_16th_0 n_38 . v_72 d_16th_0 n_57 v_72 d_16th_0 n_62 . v_72 d_16th_0 n_62 v_72 d_16th_0 n_66 . v_72 d_16th_0 n_66 . v_72 d_16th_0 n_50 . v_72 d_16th_0 n_57 v_72 d_16th_0 n_62 v_72 d_16th_0 n_66 . v_72 d_16th_0 n_66 . v_72 d_16th_0 n_62 v_72 d_16th_0 n_66 . 
"
1,piece87,midi/Donkey_Kong_Country_2_HotHeadBop_192_256,"t_109 v_56 d_16th_0 n_33 . v_52 d_16th_0 n_33 . v_64 d_eighth_0 n_72 . . v_64 d_eighth_0 n_71 . . v_52 d_16th_0 n_33 v_64 d_16th_0 n_72 . v_52 d_16th_0 n_33 v_64 d_eighth_0 n_71 . . v_64 d_quarter_0 n_69 . . . . . . v_52 d_16th_0 n_33 . v_56 d_16th_0 n_33 . v_52 d_16th_0 n_33 . v_64 d_eighth_0 n_72 . . v_64 d_eighth_0 n_71 . v_52 d_16th_0 n_33 . v_52 d_16th_0 n_33 v_64 d_16th_0 n_72 . v_52 d_16th_0 n_33 v_64 d_eighth_0 n_74 . . . v_64 d_eighth_0 n_28 v_64 d_eighth_0 n_72 . . v_64 d_eighth_0 n_31 v_64 d_eighth_0 n_71 . . v_64 d_eighth_0 n_32 v_64 d_eighth_0 n_72 . . v_56 d_16th_0 n_33 v_68 d_eighth_0 n_71 . v_52 d_16th_0 n_33 . v_64 d_eighth_0 n_69 . . v_64 d_eighth_0 n_69 . . v_52 d_16th_0 n_33 v_64 d_16th_0 n_67 . v_52 d_16th_0 n_33 v_64 d_quarter_0 n_69 . . . . . . . . v_52 d_16th_0 n_33 . v_56 d_16th_0 n_33 . v_52 d_16th_0 n_33 . . . . v_52 d_16th_0 n_33 . v_52 d_16th_0 n_33 . v_52 d_16th_0 n_33 . . . v_64 d_eighth_0 n_28 . . v_64 d_eighth_0 n_31 . . v_64 d_eighth_0 n_32 . . 
"
1,piece22,midi/Super_Mario_World_EndingTheme_384_448,"t_124 v_64 d_quarter_0 n_48 v_64 d_quarter_0 n_52 v_64 d_quarter_0 n_55 v_64 d_quarter_0 n_64 v_64 d_quarter_0 n_72 . . . . v_64 d_quarter_0 n_48 v_64 d_quarter_0 n_52 v_64 d_quarter_0 n_55 v_64 d_quarter_0 n_64 v_64 d_quarter_0 n_72 . . . . v_64 d_eighth_0 n_48 v_64 d_eighth_0 n_52 v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_64 v_64 d_eighth_0 n_72 . . v_64 d_eighth_0 n_50 v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_57 v_64 d_eighth_0 n_65 v_64 d_eighth_0 n_74 . . . v_64 d_eighth_0 n_51 v_64 d_eighth_0 n_54 v_64 d_eighth_0 n_58 v_64 d_eighth_0 n_66 v_64 d_eighth_0 n_75 . . . v_64 d_quarter_0 n_52 v_64 d_quarter_0 n_55 v_64 d_quarter_0 n_59 v_64 d_quarter_0 n_67 v_64 d_quarter_0 n_76 . . . . . . . . v_64 d_half_0 n_43 v_64 d_half_0 n_47 v_64 d_half_0 n_51 v_64 d_half_0 n_55 v_64 d_half_0 n_63 v_64 d_half_0 n_67 . . . . . . . . v_64 d_quarter_0 n_48 v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_60 v_64 d_eighth_0 n_64 . . v_64 d_16th_0 n_60 v_64 d_16th_0 n_64 v_64 d_16th_0 n_67 . . v_64 d_quarter_0 n_52 v_64 d_quarter_0 n_55 v_64 d_eighth_0 n_60 v_64 d_eighth_0 n_64 v_64 d_eighth_0 n_69 . . v_64 d_16th_0 n_60 v_64 d_16th_0 n_64 v_64 d_16th_0 n_67 . . v_64 d_quarter_0 n_43 . . . . v_64 d_eighth_0 n_52 v_64 d_eighth_0 n_55 . . v_64 d_16th_0 n_43 v_64 d_16th_0 n_60 v_64 d_16th_0 n_64 v_64 d_16th_0 n_69 . . v_64 d_quarter_0 n_47 v_64 d_eighth_0 n_63 v_64 d_eighth_0 n_67 v_64 d_eighth_0 n_71 . . v_64 d_16th_0 n_63 v_64 d_16th_0 n_67 v_64 d_16th_0 n_72 . . v_64 d_quarter_0 n_52 v_64 d_quarter_0 n_55 v_64 d_16th_0 n_63 v_64 d_16th_0 n_67 v_64 d_16th_0 n_71 . v_64 d_16th_0 n_63 v_64 d_16th_0 n_67 v_64 d_16th_0 n_70 . v_64 d_16th_0 n_59 v_64 d_16th_0 n_63 v_64 d_16th_0 n_69 . . v_64 d_quarter_0 n_43 . . . . v_64 d_eighth_0 n_52 v_64 d_eighth_0 n_55 . . v_64 d_16th_0 n_43 v_64 d_16th_0 n_59 v_64 d_16th_0 n_63 . . 
"
-1,piece88,midi/Final_Fantasy_7_FortressoftheCondor_384_432,"t_123 v_108 d_eighth_1 n_38 v_108 d_eighth_1 n_67 v_108 d_eighth_1 n_69 v_108 d_eighth_1 n_74 . . . . v_108 d_eighth_1 n_38 v_108 d_16th_0 n_70 v_108 d_16th_0 n_72 v_108 d_16th_0 n_77 . . v_108 d_16th_0 n_68 v_108 d_16th_0 n_70 v_108 d_16th_0 n_75 . . v_108 d_eighth_1 n_39 v_108 d_eighth_1 n_67 n_68 v_108 d_eighth_1 n_74 . . . . v_108 d_eighth_1 n_39 v_108 d_16th_0 n_65 v_108 d_16th_0 n_67 v_108 d_16th_0 n_72 . . v_108 d_16th_0 n_68 v_108 d_16th_0 n_70 v_108 d_16th_0 n_75 . . v_108 d_eighth_1 n_40 v_108 d_half_3 n_67 v_108 d_half_3 n_69 v_108 d_half_3 n_74 . . . . v_108 d_eighth_1 n_40 . . . . v_108 d_eighth_1 n_45 . . . . v_108 d_eighth_1 n_45 . . . . v_108 d_eighth_1 n_44 v_108 d_quarter_2 n_56 . . v_108 d_16th_0 n_72 . v_108 d_16th_0 n_71 . v_108 d_eighth_1 n_44 v_108 d_eighth_0 n_72 . . v_108 d_eighth_0 n_74 . . v_108 d_eighth_1 n_44 v_108 d_quarter_2 n_55 v_108 d_eighth_0 n_75 . . v_108 d_eighth_0 n_74 . . v_108 d_eighth_1 n_44 v_108 d_quarter_1 n_72 . . . . 
"
1,piece98,midi/Final_Fantasy_7_GreatWarrior_0_64,"v_108 d_quarter_2 n_64 v_108 d_half_3 n_67 v_108 d_half_3 n_71 v_108 d_eighth_1 n_76 t_105 . . . . v_108 d_eighth_1 n_76 . . . . v_108 d_quarter_2 n_59 v_108 d_eighth_0 n_76 . . v_108 d_eighth_1 n_78 . . . . v_108 d_eighth_0 n_76 . . v_108 d_half_3 n_62 v_108 d_half_3 n_67 v_108 d_half_3 n_71 v_108 d_half_3 n_74 . . . . . . . . . . . . . . . . v_108 d_quarter_2 n_64 v_108 d_half_3 n_67 v_108 d_half_3 n_71 v_108 d_eighth_1 n_76 . . . . v_108 d_eighth_1 n_76 . . . . v_108 d_quarter_2 n_59 v_108 d_eighth_0 n_79 . . v_108 d_eighth_1 n_78 . . . . v_108 d_eighth_0 n_76 . . v_108 d_half_3 n_62 v_108 d_half_3 n_67 v_108 d_half_3 n_71 v_108 d_half_3 n_74 . . . . . . . . . . . . . . . . 
"
-1,piece39,midi/Legend_Of_Zelda_The_Ocarina_of_Time_TempleofTime_320_384,"t_68 v_100 d_quarter_0 n_57 v_100 d_quarter_0 n_69 t_68 . . . . v_100 d_half_0 n_50 v_100 d_half_0 n_62 . . . . . . . . v_100 d_quarter_0 n_53 v_100 d_quarter_0 n_65 . . . . v_100 d_quarter_0 n_57 v_100 d_quarter_0 n_69 . . . . v_100 d_half_0 n_50 v_100 d_half_0 n_62 . . . . . . . . v_100 d_quarter_0 n_53 v_100 d_quarter_0 n_65 . . . . v_100 d_eighth_0 n_57 v_100 d_eighth_0 n_69 . . v_100 d_eighth_0 n_60 v_100 d_eighth_0 n_72 . . v_100 d_quarter_0 n_59 v_100 d_quarter_0 n_71 . . . . v_100 d_quarter_0 n_55 v_100 d_quarter_0 n_67 . . . . v_100 d_eighth_0 n_53 v_100 d_eighth_0 n_65 . . v_100 d_eighth_0 n_55 v_100 d_eighth_0 n_67 . . v_100 d_quarter_0 n_57 v_100 d_quarter_0 n_69 . . . . v_100 d_quarter_0 n_50 v_100 d_quarter_0 n_62 . . . . v_100 d_eighth_0 n_48 v_100 d_eighth_0 n_60 . . v_100 d_eighth_0 n_52 v_100 d_eighth_0 n_64 . . v_100 d_whole_0 n_50 v_100 d_whole_0 n_62 . . . . 
"
